ID,smiles,method,method_label,init_mode,seed,generation,rank,source_rank,score_ga,p_sweet,pred_logsw,d_ood,sweet_gate_pass,pred_logsw_pass,ood_pass,pre_docking_goldlike,vina_kcal_mol,real_vina_supported,gold_real_vina
D_seed2026_gen002_top1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,2,1,0,3.4177470207214355,0.9999793767929076,2.917757272720337,5.836676597595215,True,True,True,True,,False,False
D_seed2026_gen002_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,2,2,1,3.414327621459961,0.9999387264251708,2.914358377456665,5.214848518371582,True,True,True,True,-7.223,True,True
D_seed2026_gen002_top3,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,2,3,3,3.2996788024902344,0.9998366832733154,2.799760580062866,4.87473201751709,True,True,True,True,-6.926,True,True
D_seed2026_gen002_top4,OCC1OC23OC4C(CO)OCC5(O2)OC3(OC45Cl)C(Cl)C1O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,2,4,5,3.195199489593506,0.9996331930160522,2.695382833480835,6.853468418121338,True,True,True,True,,False,False
D_seed2026_gen002_top5,OCC1OCC(OC23CC(O)C(CO)OC24OC2C(CO)OCC(O3)(O4)C2Cl)CC1O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,2,5,6,3.173362970352173,0.9995569586753844,2.673584461212158,6.783879280090332,True,True,True,True,,False,False
D_seed2026_gen003_top1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,3,1,0,3.597918033599853,0.9999749660491944,3.097930431365967,5.174220085144043,True,True,True,True,,False,False
D_seed2026_gen003_top2,COC(=O)c1cccnc1-c1ccccc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,3,2,1,3.558596611022949,0.9999659061431884,3.0586137771606445,4.818577289581299,True,True,True,True,,False,False
D_seed2026_gen003_top3,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,3,3,2,3.43651819229126,0.9997219443321228,2.936657190322876,5.0808587074279785,True,True,True,True,-6.926,True,True
D_seed2026_gen003_top4,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,3,4,4,3.414327621459961,0.9999387264251708,2.914358377456665,5.214848518371582,True,True,True,True,-7.223,True,True
D_seed2026_gen004_top1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,4,1,0,3.597918033599853,0.9999749660491944,3.097930431365967,5.174220085144043,True,True,True,True,,False,False
D_seed2026_gen004_top2,COC(=O)C1(Cc2ccccc2)N2C(=O)C(CC(=O)O)NC2CC1(C)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,4,2,1,3.558596611022949,0.9999659061431884,3.0586137771606445,4.818577289581299,True,True,True,True,,False,False
D_seed2026_gen004_top3,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,4,3,2,3.521369218826294,0.999961256980896,3.021388530731201,4.830461025238037,True,True,True,True,-7.213,True,True
D_seed2026_gen004_top4,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,4,4,3,3.492511987686157,0.9998069405555724,2.9926085472106934,5.040296077728272,True,True,True,True,-6.926,True,True
D_seed2026_gen004_top5,CN(C(=O)OC(C)(C)C)C12c3nc4c(cc3NC(=O)N1C=O)[nH]c(=O)n42,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,4,5,6,3.444934844970703,0.964601993560791,2.962633848190308,6.059398651123047,True,True,True,True,,False,False
D_seed2026_gen005_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,5,1,0,3.613907814025879,0.9999721050262452,3.113921642303467,4.882260322570801,True,True,True,True,-6.926,True,True
D_seed2026_gen005_top2,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,5,2,1,3.6078269481658936,0.9999704360961914,3.107841730117798,4.819311618804932,True,True,True,True,-7.213,True,True
D_seed2026_gen005_top3,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,5,3,2,3.597918033599853,0.9999749660491944,3.097930431365967,5.174220085144043,True,True,True,True,,False,False
D_seed2026_gen005_top4,CC=CC=CC(=O)OC(CC)CC,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,5,4,3,3.5915589332580566,0.9999746084213256,3.091571569442749,5.102232456207275,True,True,True,True,,False,False
D_seed2026_gen005_top5,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,5,5,4,3.558596611022949,0.9999659061431884,3.0586137771606445,4.818577289581299,True,True,True,True,-7.369,True,True
D_seed2026_gen006_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,6,1,0,3.711254119873047,0.9999722242355348,3.2112679481506348,4.9753923416137695,True,True,True,True,-6.926,True,True
D_seed2026_gen006_top2,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,6,2,1,3.6567304134368896,0.9999594688415528,3.1567506790161133,5.126563549041748,True,True,True,True,,False,False
D_seed2026_gen006_top3,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,6,3,2,3.644749164581299,0.9999737739562988,3.1447622776031494,4.88451623916626,True,True,True,True,-7.213,True,True
D_seed2026_gen007_top1,COc1ccc(F)cc1-n1cc(C(C)NC(=O)NCSC)cn1,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,7,1,2,3.713945388793945,0.9665968418121338,3.230647087097168,6.1382036209106445,True,True,True,True,,False,False
D_seed2026_gen007_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,7,2,0,3.7252893447875977,0.9999754428863524,3.225301504135132,4.941830158233643,True,True,True,True,-6.926,True,True
D_seed2026_gen007_top3,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,7,3,1,3.722198247909546,0.9999610185623168,3.222217798233032,5.277248859405518,True,True,True,True,,False,False
D_seed2026_gen007_top4,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,7,4,4,3.711254119873047,0.9999722242355348,3.2112679481506348,4.9753923416137695,True,True,True,True,-7.223,True,True
D_seed2026_gen007_top5,COC(=O)C(Cc1ccccc1)N(Cc1ccccc1)C(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,7,5,5,3.7041521072387695,0.9999719858169556,3.2041661739349365,5.073150157928467,True,True,True,True,,False,False
D_seed2026_gen008_top1,CC1C(=O)N2CCC(CCC=O)CC2N1C(=O)OC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,8,1,0,3.9072344303131104,0.998640477657318,3.407914161682129,5.70567512512207,True,True,True,True,,False,False
D_seed2026_gen008_top2,CSC1CCC(NC(=O)C23N(C)C(=O)NC2(C)c2cnn3c2)C1,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,8,2,2,3.8349568843841553,0.9423524141311646,3.3637807369232178,6.098872661590576,True,True,True,True,,False,False
D_seed2026_gen008_top3,O=C1N2CCCC3(CC(c4ccc(O)cc4)N1C3=O)C2,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,8,3,1,3.841714859008789,0.9919106364250184,3.345759630203247,5.613612651824951,True,True,True,True,,False,False
D_seed2026_gen008_top4,CNC(=O)NC1(CNC(=O)OC(C)(C)C)Cn2cc1cn2,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,8,4,4,3.782777786254883,0.9598672389984132,3.3028440475463867,6.234988689422607,True,True,True,True,,False,False
D_seed2026_gen008_top5,CCN1C(=O)N2CC3CC1C21N(CCNC(N)=O)C(=O)C3N1C(=O)OC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,8,5,5,3.7739005088806152,0.967755913734436,3.290022611618042,6.159215450286865,True,True,True,True,,False,False
D_seed2026_gen009_top1,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,9,1,0,4.03018856048584,0.9999531507492064,3.530211925506592,5.299527168273926,True,True,True,True,-7.369,True,True
D_seed2026_gen009_top2,CC1c2ccc(o2)CN1C(=O)N1CCCC(C=O)C1,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,9,2,1,3.94047474861145,0.9998308420181274,3.4405593872070312,5.680117130279541,True,True,True,True,,False,False
D_seed2026_gen009_top3,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,9,3,2,3.938126564025879,0.9999606609344482,3.4381463527679443,5.448596000671387,True,True,True,True,-7.156,True,True
D_seed2026_gen009_top4,CC(C)(C)OC(=O)N1CC2C3CC1C(=O)N(C3)C2c1ccccc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,9,4,3,3.935477733612061,0.9998451471328736,3.435555219650269,5.605396270751953,True,True,True,True,-7.567,True,True
D_seed2026_gen009_top5,CCN1C(=O)N2CC3CC1C2(n1cccn1)N(C(=O)OC(C)(C)C)C3C=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,9,5,5,3.8927855491638175,0.9667204022407532,3.4094252586364746,6.184000015258789,True,True,True,True,,False,False
D_seed2026_gen010_top1,COC(=O)C1C(c2ccccc2)C(=O)C(C(C)C)N1CCC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,10,1,0,4.04571533203125,0.9999462366104126,3.5457422733306885,5.334235191345215,True,True,True,True,-6.983,True,True
D_seed2026_gen010_top2,COC(=O)C1(Cc2ccccc2)N2C(=O)N3c4ccccc4C2C(=O)N31,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,10,2,1,4.03018856048584,0.9999531507492064,3.530211925506592,5.299527168273926,True,True,True,True,,False,False
D_seed2026_gen010_top3,COC(=O)C1C(c2ccccc2)C(=O)C(C2CCCCC2)N1C(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,10,3,2,4.014334678649902,0.9999470710754396,3.5143609046936035,5.430865287780762,True,True,True,True,,False,False
D_seed2026_gen010_top4,COC(=O)C(Cc1ccccc1)N(C(=O)Cc1ccccc1)c1ccc(Cl)cc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,10,4,3,3.990878105163574,0.9996641874313354,3.4910459518432617,5.715169429779053,True,True,True,True,,False,False
D_seed2026_gen010_top5,COC(=O)CC(c1ccccc1)c1c(N)n(C)c(=O)n(CCc2ccc(F)cc2)c1=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,10,5,4,3.9794418811798096,0.9999637603759766,3.4794600009918213,5.363053321838379,True,True,True,True,-8.255,True,True
D_seed2026_gen011_top1,COC(=O)C1(Cc2ccccc2)NC(=O)C2C(C(=O)O)C1(C)NC(=O)N2C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,11,1,0,4.071237564086914,0.9999666213989258,3.5712544918060303,5.460669040679932,True,True,True,True,-6.794,False,False
D_seed2026_gen011_top2,COC(=O)C1(Cc2ccccc2)CNC(=O)NC1(C)c1ccc2c3nn(c2c1)CNC3,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,11,2,1,4.069541931152344,0.99996018409729,3.5695619583129883,5.347660064697266,True,True,True,True,,False,False
D_seed2026_gen011_top3,CCCCNC(=O)N(CCC(C)(C)C)C(Cc1ccccc1)C(=O)OC,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,11,3,2,4.060527801513672,0.9999529123306274,3.560551166534424,5.361994743347168,True,True,True,True,,False,False
D_seed2026_gen011_top4,COC(=O)C(Cc1ccccc1)N(CCCCC(C)C)C(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,11,4,3,4.04571533203125,0.9999462366104126,3.5457422733306885,5.334235191345215,True,True,True,True,,False,False
D_seed2026_gen011_top5,COC(=O)C(Cc1ccccc1)(NC(=O)CCC(=O)O)N1CC(C=O)CC1=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,11,5,4,4.03018856048584,0.9999531507492064,3.530211925506592,5.299527168273926,True,True,True,True,-7.369,True,True
D_seed2026_gen012_top1,COC(=O)C1(Cc2ccccc2)N2C(=O)N3c4ccccc4C2C(=O)N31,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,12,1,0,4.091702938079834,0.9999635219573976,3.5917210578918457,5.47213077545166,True,True,True,True,,False,False
D_seed2026_gen012_top2,CCCCCC(=O)N(C(Cc1ccccc1)C(=O)OC)C(C)C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,12,2,1,4.088394165039063,0.999958872795105,3.5884149074554443,5.39774227142334,True,True,True,True,-7.013,True,True
D_seed2026_gen012_top3,c1ccc(CCSc2nnc3c4ccc(cc4)n23)cc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,12,3,2,4.086453437805176,0.9999289512634276,3.586489200592041,5.4867143630981445,True,True,True,True,,False,False
D_seed2026_gen012_top4,COC(=O)C(Cc1ccccc1)CN(Cc1nc(-c2ccccc2)oc1C)C(=O)c1ccccc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,12,4,3,4.079545021057129,0.9999626874923706,3.579563856124878,5.315722942352295,True,True,True,True,,False,False
D_seed2026_gen012_top5,COC(=O)C(Cc1ccccc1)=C1N2CC(c3ccccc3)=NN1c1ccc(Cl)cc12,D,Reflection-guided LLM GA,group_d_llm_iterative,2026,12,5,4,4.071866035461426,0.9999483823776244,3.5718917846679688,5.373728275299072,True,True,True,True,,False,False
D_seed2027_gen001_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,1,1,0,3.414327621459961,0.9999387264251708,2.914358377456665,5.214848518371582,True,True,True,True,-7.223,True,True
D_seed2027_gen001_top2,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,1,2,1,3.268479585647583,0.9999837875366212,2.7684876918792725,5.778102397918701,True,True,True,True,,False,False
D_seed2027_gen001_top3,OCC1OC23OC4C(CO)OCC5(O2)OC3(OC45Cl)C(Cl)C1O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,1,3,2,3.1704764366149902,0.9995415210723876,2.670705795288086,6.84811544418335,True,True,True,True,,False,False
D_seed2027_gen001_top4,OCC1OC2(OC3CCOC(C(Cl)(Cl)Cl)C3O2)C(O)CC1O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,1,4,3,3.0753602981567383,0.9998216032981871,2.5754494667053223,6.46141529083252,True,False,True,False,,False,False
D_seed2027_gen001_top5,COC(=O)C1(Cc2ccccc2)C2c3cc(OC)ccc3OC2C2NC(CC(=O)O)C(=O)N21,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,1,5,4,2.8431053161621094,0.9910666346549988,2.347572088241577,5.917479515075684,True,False,True,False,,False,False
D_seed2027_gen002_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,2,1,0,3.476984977722168,0.9999276399612428,2.9770212173461914,5.207600116729736,True,True,True,True,-6.926,True,True
D_seed2027_gen002_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,2,2,1,3.414327621459961,0.9999387264251708,2.914358377456665,5.214848518371582,True,True,True,True,-7.223,True,True
D_seed2027_gen002_top3,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,2,3,2,3.268479585647583,0.9999837875366212,2.7684876918792725,5.778102397918701,True,True,True,True,,False,False
D_seed2027_gen002_top4,OCC1OCC2(CC1O)OC1(COC(CO)C(O)C1)OC1(COC(CO)C(O)C1Cl)O2,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,2,4,3,3.230842113494873,0.9995582699775696,2.731062889099121,7.042895317077637,True,True,True,True,,False,False
D_seed2027_gen002_top5,COC(=O)C(Cc1ccccc1)n1c(=O)c2cc3oc(=O)c2cc31,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,2,5,4,3.172890901565552,0.9996565580368042,2.673062562942505,5.377711772918701,True,True,True,True,,False,False
D_seed2027_gen003_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,3,1,0,3.645637273788452,0.9999672174453736,3.14565372467041,4.830026149749756,True,True,True,True,-7.223,True,True
D_seed2027_gen003_top2,COC(=O)C(Cc1ccccc1)N(Cc1ccccc1)C(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,3,2,1,3.563868999481201,0.99995756149292,3.063890218734741,5.090245246887207,True,True,True,True,,False,False
D_seed2027_gen003_top3,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,3,3,7,3.281949520111084,0.9999833106994628,2.7819578647613525,5.8050217628479,True,True,True,True,,False,False
D_seed2027_gen004_top1,CN1C(=O)n2c3c(c4c(N)[nH]c(=O)n42)CN(C(=O)OC(C)(C)C)C1C3=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,4,1,3,3.637419700622559,0.9238483905792236,3.175495386123657,6.323965072631836,True,True,True,True,,False,False
D_seed2027_gen004_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,4,2,0,3.650003910064697,0.9999690055847168,3.150019407272339,4.825838088989258,True,True,True,True,-7.223,True,True
D_seed2027_gen004_top3,COC(=O)C(Cc1ccc(F)cc1)N(Cc1ccccc1)C(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,4,3,1,3.647006988525391,0.9999279975891112,3.147042989730835,5.086199760437012,True,True,True,True,,False,False
D_seed2027_gen004_top4,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,4,4,4,3.61569619178772,0.9999624490737916,3.1157150268554688,4.874875068664551,True,True,True,True,,False,False
D_seed2027_gen004_top5,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)N2C1C1=CC3=CC=C1C32C,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,4,5,7,3.508458137512207,0.999950647354126,3.0084826946258545,5.0682573318481445,True,True,True,True,,False,False
D_seed2027_gen005_top1,CC=CC=CS(=O)(=O)N1CC2(C(N)=O)C3NC(=O)N2CC31,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,5,1,0,3.735877752304077,0.9145755767822266,3.278589963912964,5.564055442810059,True,True,True,True,,False,False
D_seed2027_gen005_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,5,2,1,3.719038724899292,0.9999440908432008,3.219066619873047,4.932950019836426,True,True,True,True,,False,False
D_seed2027_gen005_top3,CC=C(Cl)C(=O)C(N(C)C(N)=O)N(C)C(=O)OC(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,5,3,5,3.660071611404419,0.9470314979553224,3.186555862426758,6.336161613464356,True,True,True,True,,False,False
D_seed2027_gen005_top4,NNc1ccccc1CCC(=O)N1CCN(C(=O)C2CC3OCCN3C(=O)N2)CC1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,5,4,2,3.684582710266113,0.9997707009315492,3.184697389602661,5.654564380645752,True,True,True,True,,False,False
D_seed2027_gen005_top5,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,5,5,3,3.664794445037842,0.9999701976776124,3.164809226989746,4.91263484954834,True,True,True,True,-7.223,True,True
D_seed2027_gen006_top1,CC=C1C=CN2C(=O)N1C(=O)C2c1ccccc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,6,1,1,3.735877752304077,0.9145755767822266,3.278589963912964,5.564055442810059,True,True,True,True,,False,False
D_seed2027_gen006_top2,COC(=O)c1c(-c2ccccc2)nn2c1N1c3ccc(c-2c3)S1(=O)=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,6,2,0,3.756059408187866,0.9999628067016602,3.256078004837036,4.88580322265625,True,True,True,True,,False,False
D_seed2027_gen006_top3,CCCC1C(=O)N(C(Cc2ccccc2)C(=O)OC)CC1c1ccccc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,6,3,2,3.730899810791016,0.9999200105667114,3.2309398651123047,5.043341159820557,True,True,True,True,,False,False
D_seed2027_gen006_top4,COC(=O)C(Cc1ccccc1)N(Cc1ccccc1)C(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,6,4,3,3.728648185729981,0.9998966455459596,3.228699922561645,5.058230400085449,True,True,True,True,,False,False
D_seed2027_gen006_top5,CCCN(CC(C)(C=O)C(C=O)c1ccccc1)C(=O)c1ccccn1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,6,5,5,3.713579416275024,0.999772846698761,3.2136929035186768,5.669397830963135,True,True,True,True,,False,False
D_seed2027_gen007_top1,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,7,1,0,3.841491222381592,0.999935507774353,3.3415234088897705,4.926767349243164,True,True,True,True,-7.213,True,True
D_seed2027_gen007_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,7,2,1,3.826010227203369,0.999948024749756,3.326036214828491,5.139055252075195,True,True,True,True,-7.223,True,True
D_seed2027_gen007_top3,CC(C)NC(=O)c1ccc(N(C(=O)N(C)CC(O)c2ccccc2)C(C)(C)C)cc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,7,3,3,3.7831318378448486,0.9954081177711488,3.2854278087615967,5.732697486877441,True,True,True,True,,False,False
D_seed2027_gen007_top4,COC(=O)C(Cc1ccccc1)N(Cc1ccccc1)C(=O)CCC(=O)O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,7,4,6,3.738915920257568,0.9999587535858154,3.23893666267395,4.996630668640137,True,True,True,True,,False,False
D_seed2027_gen008_top1,NC=CSCCC(=O)NCS,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,8,1,0,3.951961517333984,0.9986811280250548,3.45262098312378,5.55715274810791,True,True,True,True,,False,False
D_seed2027_gen008_top2,Cc1cnc(SC(C)COc2ccccc2C)nc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,8,2,1,3.929574728012085,0.9998817443847656,3.429633855819702,5.257081508636475,True,True,True,True,,False,False
D_seed2027_gen008_top3,CC(C(=O)N1CCN(c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,8,3,2,3.912264347076416,0.9996720552444458,3.412428379058838,5.536355018615723,True,True,True,True,,False,False
D_seed2027_gen008_top4,NC(=O)Cc1nc2ccccc2n1C(=O)c1ccccn1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,8,4,3,3.90109920501709,0.99994158744812,3.40112853050232,5.05690860748291,True,True,True,True,,False,False
D_seed2027_gen008_top5,c1cncc(-c2nc3ccccc3[nH]2)c1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,8,5,4,3.882966279983521,0.99992835521698,3.3830020427703857,4.9936628341674805,True,True,True,True,-7.046,True,True
D_seed2027_gen009_top1,COC(=O)C(Cc1ccccc1)N1C(=O)NCC1(CN1CCOCC1)NCc1cccnc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,9,1,0,4.033848285675049,0.999790370464325,3.533953189849853,5.537980556488037,True,True,True,True,,False,False
D_seed2027_gen009_top2,CNC(=O)N1NC(=O)C2(c3nc4ccccc4[nH]3)CNCC12,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,9,2,1,3.99702787399292,0.999232530593872,3.4974114894866943,5.425140380859375,True,True,True,True,,False,False
D_seed2027_gen009_top3,c1cncc(-c2nc3ccccc3[nH]2)c1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,9,3,2,3.973246097564697,0.9999332427978516,3.4732794761657715,5.054039001464844,True,True,True,True,-7.046,True,True
D_seed2027_gen009_top4,COC(=O)CC(c1ccccc1)c1cc(C)cc(C(C)(C)C)c1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,9,4,3,3.964524507522583,0.9999094009399414,3.4645698070526123,5.2685136795043945,True,True,True,True,,False,False
D_seed2027_gen009_top5,COC(=O)C1(Cc2ccccc2)CN2CC(c3cc(-c4ccccc4)no3)N1C2=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,9,5,4,3.951961517333984,0.9986811280250548,3.45262098312378,5.55715274810791,True,True,True,True,,False,False
D_seed2027_gen010_top1,O=C(O)CC1NC(=O)C2C3C4CC5(C6COC5N3C(=O)N46)N2C1=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,10,1,0,4.046245574951172,0.9999004602432252,3.546295404434204,5.283981323242188,True,True,True,True,,False,False
D_seed2027_gen010_top2,COC(=O)C(Cc1ccccc1)=C(C)N1Cc2cc1cc(C(C)(C)C)c2,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,10,2,1,4.033848285675049,0.999790370464325,3.533953189849853,5.537980556488037,True,True,True,True,,False,False
D_seed2027_gen010_top3,COc1ccccc1C1=NOC(CN2CCOCC2)N1C(N)=O,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,10,3,2,4.027807235717773,0.9994107484817504,3.528101921081543,5.438929080963135,True,True,True,True,,False,False
D_seed2027_gen010_top4,CCC(C)Oc1ccc(CCC(=O)OC)cc1,D,Reflection-guided LLM GA,group_d_llm_iterative,2027,10,4,3,4.019077777862549,0.9997579455375672,3.5191988945007324,5.272287368774414,True,True,True,True,,False,False
